Data,Sistema operacional,Visualizações
2025-08-27,KaiOS,0
2025-08-28,KaiOS,0
2025-08-29,KaiOS,0
2025-08-30,KaiOS,0
2025-08-31,KaiOS,0
2025-09-01,KaiOS,0
2025-09-02,KaiOS,0
2025-09-03,KaiOS,0
2025-09-04,KaiOS,0
2025-09-05,KaiOS,0
2025-09-06,KaiOS,0
2025-09-07,KaiOS,0
2025-09-08,KaiOS,0
2025-09-09,KaiOS,0
2025-09-10,KaiOS,0
2025-09-11,KaiOS,0
2025-09-12,KaiOS,0
2025-09-13,KaiOS,0
2025-09-14,KaiOS,0
2025-09-15,KaiOS,0
2025-09-16,KaiOS,0
2025-09-17,KaiOS,0
2025-09-18,KaiOS,0
2025-09-19,KaiOS,0
2025-09-20,KaiOS,0
2025-09-21,KaiOS,0
2025-09-22,KaiOS,0
2025-09-23,KaiOS,0
2025-09-24,KaiOS,0
2025-09-25,KaiOS,0
2025-09-26,KaiOS,0
2025-09-27,KaiOS,0
2025-09-28,KaiOS,0
2025-09-29,KaiOS,0
2025-09-30,KaiOS,0
2025-10-01,KaiOS,0
2025-10-02,KaiOS,0
2025-10-03,KaiOS,0
2025-10-04,KaiOS,0
2025-10-05,KaiOS,0
2025-10-06,KaiOS,0
2025-10-07,KaiOS,0
2025-10-08,KaiOS,0
2025-10-09,KaiOS,0
2025-10-10,KaiOS,0
2025-10-11,KaiOS,0
2025-10-12,KaiOS,0
2025-10-13,KaiOS,0
2025-10-14,KaiOS,0
2025-10-15,KaiOS,0
2025-10-16,KaiOS,0
2025-10-17,KaiOS,0
2025-10-18,KaiOS,0
2025-10-19,KaiOS,0
2025-10-20,KaiOS,0
2025-10-21,KaiOS,0
2025-10-22,KaiOS,1
2025-10-23,KaiOS,0
2025-10-24,KaiOS,0
2025-10-25,KaiOS,0
2025-10-26,KaiOS,0
2025-10-27,KaiOS,0
2025-10-28,KaiOS,0
2025-10-29,KaiOS,0
2025-10-30,KaiOS,0
2025-10-31,KaiOS,0
2025-11-01,KaiOS,0
2025-11-02,KaiOS,0
2025-11-03,KaiOS,0
2025-11-04,KaiOS,0
2025-11-05,KaiOS,0
2025-11-06,KaiOS,0
2025-11-07,KaiOS,0
2025-11-08,KaiOS,0
2025-11-09,KaiOS,0
2025-11-10,KaiOS,0
2025-11-11,KaiOS,0
2025-11-12,KaiOS,0
2025-11-13,KaiOS,0
2025-11-14,KaiOS,0
2025-11-15,KaiOS,0
2025-11-16,KaiOS,0
2025-11-17,KaiOS,0
2025-11-18,KaiOS,0
2025-11-19,KaiOS,0
2025-11-20,KaiOS,0
2025-11-21,KaiOS,0
2025-11-22,KaiOS,0
2025-11-23,KaiOS,0
2025-11-24,KaiOS,0
2025-11-25,KaiOS,0
2025-11-26,KaiOS,0
2025-11-27,KaiOS,0
2025-11-28,KaiOS,0
2025-11-29,KaiOS,0
2025-11-30,KaiOS,0
2025-12-01,KaiOS,0
2025-12-02,KaiOS,0
2025-12-03,KaiOS,0
2025-12-04,KaiOS,0
2025-12-05,KaiOS,0
2025-12-06,KaiOS,0
2025-12-07,KaiOS,0
2025-12-08,KaiOS,0
2025-12-09,KaiOS,0
2025-12-10,KaiOS,0
2025-12-11,KaiOS,0
2025-12-12,KaiOS,0
2025-12-13,KaiOS,0
2025-12-14,KaiOS,0
2025-12-15,KaiOS,0
2025-12-16,KaiOS,0
2025-12-17,KaiOS,0
2025-12-18,KaiOS,0
2025-12-19,KaiOS,0
2025-12-20,KaiOS,0
2025-12-21,KaiOS,0
2025-12-22,KaiOS,0
2025-12-23,KaiOS,0
2025-12-24,KaiOS,0
2025-12-25,KaiOS,0
2025-12-26,KaiOS,0
2025-12-27,KaiOS,0
2025-12-28,KaiOS,0
2025-12-29,KaiOS,0
2025-12-30,KaiOS,0
2025-12-31,KaiOS,0
2026-01-01,KaiOS,0
2026-01-02,KaiOS,0
2026-01-03,KaiOS,0
2026-01-04,KaiOS,0
2026-01-05,KaiOS,0
2026-01-06,KaiOS,0
2026-01-07,KaiOS,0
2026-01-08,KaiOS,0
2026-01-09,KaiOS,0
2026-01-10,KaiOS,0
2026-01-11,KaiOS,0
2026-01-12,KaiOS,0
2026-01-13,KaiOS,0
2026-01-14,KaiOS,0
2026-01-15,KaiOS,0
2026-01-16,KaiOS,0
2026-01-17,KaiOS,0
2026-01-18,KaiOS,0
2026-01-19,KaiOS,0
2026-01-20,KaiOS,0
2026-01-21,KaiOS,0
2026-01-22,KaiOS,0
2026-01-23,KaiOS,0
2026-01-24,KaiOS,0
2026-01-25,KaiOS,0
2026-01-26,KaiOS,0
2026-01-27,KaiOS,0
2026-01-28,KaiOS,0
2026-01-29,KaiOS,0
2026-01-30,KaiOS,0
2026-01-31,KaiOS,0
2026-02-01,KaiOS,0
2026-02-02,KaiOS,0
2026-02-03,KaiOS,0
2026-02-04,KaiOS,0
2026-02-05,KaiOS,0
2026-02-06,KaiOS,0
2026-02-07,KaiOS,0
2026-02-08,KaiOS,0
2026-02-09,KaiOS,0
2026-02-10,KaiOS,0
2026-02-11,KaiOS,0
2026-02-12,KaiOS,0
2026-02-13,KaiOS,0
2026-02-14,KaiOS,0
2026-02-15,KaiOS,0
2026-02-16,KaiOS,0
2026-02-17,KaiOS,0
2026-02-18,KaiOS,0
2026-02-19,KaiOS,0
2026-02-20,KaiOS,0
2026-02-21,KaiOS,1
2026-02-22,KaiOS,0
2026-02-23,KaiOS,0
2026-02-24,KaiOS,1
2026-02-25,KaiOS,2
2026-02-26,KaiOS,1
2026-02-27,KaiOS,2
2026-02-28,KaiOS,1
2026-03-01,KaiOS,1
2026-03-02,KaiOS,0
2026-03-03,KaiOS,0
2026-03-04,KaiOS,0
2026-03-05,KaiOS,0
2026-03-06,KaiOS,0
2026-03-07,KaiOS,0
2026-03-08,KaiOS,0
2026-03-09,KaiOS,0
2026-03-10,KaiOS,0
2026-03-11,KaiOS,0
2026-03-12,KaiOS,1
2026-03-13,KaiOS,1
2026-03-14,KaiOS,0
2026-03-15,KaiOS,0
2026-03-16,KaiOS,1
2026-03-17,KaiOS,0
2026-03-18,KaiOS,0
2026-03-19,KaiOS,0
2026-03-20,KaiOS,0
2026-03-21,KaiOS,0
2026-03-22,KaiOS,0
2026-03-23,KaiOS,0
2026-03-24,KaiOS,0
2026-03-25,KaiOS,0
2026-03-26,KaiOS,0
2026-03-27,KaiOS,0
2026-03-28,KaiOS,0
2026-03-29,KaiOS,0
2026-03-30,KaiOS,2
2026-03-31,KaiOS,1
2026-04-01,KaiOS,1
2026-04-02,KaiOS,1
2026-04-03,KaiOS,0
2026-04-04,KaiOS,0
2026-04-05,KaiOS,0
2026-04-06,KaiOS,0
2026-04-07,KaiOS,0
2026-04-08,KaiOS,0
2026-04-09,KaiOS,0
2026-04-10,KaiOS,0
2026-04-11,KaiOS,0
2026-04-12,KaiOS,0
2025-04-13,SO Roku,5
2025-04-14,SO Roku,1
2025-04-15,SO Roku,19
2025-04-16,SO Roku,63
2025-04-17,SO Roku,2
2025-04-18,SO Roku,19
2025-04-19,SO Roku,15
2025-04-20,SO Roku,11
2025-04-21,SO Roku,2
2025-04-22,SO Roku,1
2025-04-23,SO Roku,21
2025-04-24,SO Roku,10
2025-04-25,SO Roku,25
2025-04-26,SO Roku,0
2025-04-27,SO Roku,8
2025-04-28,SO Roku,3
2025-04-29,SO Roku,1
2025-04-30,SO Roku,2
2025-05-01,SO Roku,9
2025-05-02,SO Roku,1
2025-05-03,SO Roku,0
2025-05-04,SO Roku,37
2025-05-05,SO Roku,2
2025-05-06,SO Roku,1
2025-05-07,SO Roku,1
2025-05-08,SO Roku,0
2025-05-09,SO Roku,0
2025-05-10,SO Roku,0
2025-05-11,SO Roku,2
2025-05-12,SO Roku,0
2025-05-13,SO Roku,1
2025-05-14,SO Roku,1
2025-05-15,SO Roku,5
2025-05-16,SO Roku,12
2025-05-17,SO Roku,1
2025-05-18,SO Roku,0
2025-05-19,SO Roku,0
2025-05-20,SO Roku,2
2025-05-21,SO Roku,0
2025-05-22,SO Roku,5
2025-05-23,SO Roku,32
2025-05-24,SO Roku,4
2025-05-25,SO Roku,4
2025-05-26,SO Roku,4
2025-05-27,SO Roku,18
2025-05-28,SO Roku,1
2025-05-29,SO Roku,3
2025-05-30,SO Roku,3
2025-05-31,SO Roku,5
2025-06-01,SO Roku,1
2025-06-02,SO Roku,0
2025-06-03,SO Roku,14
2025-06-04,SO Roku,6
2025-06-05,SO Roku,3
2025-06-06,SO Roku,1
2025-06-07,SO Roku,3
2025-06-08,SO Roku,0
2025-06-09,SO Roku,9
2025-06-10,SO Roku,777
2025-06-11,SO Roku,84
2025-06-12,SO Roku,0
2025-06-13,SO Roku,13
2025-06-14,SO Roku,8
2025-06-15,SO Roku,8
2025-06-16,SO Roku,1
2025-06-17,SO Roku,6
2025-06-18,SO Roku,2
2025-06-19,SO Roku,8
2025-06-20,SO Roku,12
2025-06-21,SO Roku,10
2025-06-22,SO Roku,0
2025-06-23,SO Roku,0
2025-06-24,SO Roku,5
2025-06-25,SO Roku,3
2025-06-26,SO Roku,0
2025-06-27,SO Roku,8
2025-06-28,SO Roku,15
2025-06-29,SO Roku,0
2025-06-30,SO Roku,12
2025-07-01,SO Roku,6
2025-07-02,SO Roku,1
2025-07-03,SO Roku,4
2025-07-04,SO Roku,0
2025-07-05,SO Roku,1
2025-07-06,SO Roku,2
2025-07-07,SO Roku,0
2025-07-08,SO Roku,0
2025-07-09,SO Roku,0
2025-07-10,SO Roku,0
2025-07-11,SO Roku,5
2025-07-12,SO Roku,0
2025-07-13,SO Roku,1
2025-07-14,SO Roku,1
2025-07-15,SO Roku,6
2025-07-16,SO Roku,2
2025-07-17,SO Roku,13
2025-07-18,SO Roku,3
2025-07-19,SO Roku,6
2025-07-20,SO Roku,1
2025-07-21,SO Roku,0
2025-07-22,SO Roku,0
2025-07-23,SO Roku,3
2025-07-24,SO Roku,0
2025-07-25,SO Roku,0
2025-07-26,SO Roku,0
2025-07-27,SO Roku,1
2025-07-28,SO Roku,0
2025-07-29,SO Roku,1
2025-07-30,SO Roku,19
2025-07-31,SO Roku,2
2025-08-01,SO Roku,6
2025-08-02,SO Roku,8
2025-08-03,SO Roku,3
2025-08-04,SO Roku,2
2025-08-05,SO Roku,0
2025-08-06,SO Roku,3
2025-08-07,SO Roku,4
2025-08-08,SO Roku,3
2025-08-09,SO Roku,0
2025-08-10,SO Roku,1
2025-08-11,SO Roku,0
2025-08-12,SO Roku,3
2025-08-13,SO Roku,49
2025-08-14,SO Roku,0
2025-08-15,SO Roku,0
2025-08-16,SO Roku,2
2025-08-17,SO Roku,1
2025-08-18,SO Roku,4
2025-08-19,SO Roku,0
2025-08-20,SO Roku,1
2025-08-21,SO Roku,3
2025-08-22,SO Roku,0
2025-08-23,SO Roku,2
2025-08-24,SO Roku,0
2025-08-25,SO Roku,3
2025-08-26,SO Roku,11
2025-08-27,SO Roku,4
2025-08-28,SO Roku,4
2025-08-29,SO Roku,6
2025-08-30,SO Roku,3
2025-08-31,SO Roku,10
2025-09-01,SO Roku,2
2025-09-02,SO Roku,0
2025-09-03,SO Roku,5
2025-09-04,SO Roku,7
2025-09-05,SO Roku,6
2025-09-06,SO Roku,17
2025-09-07,SO Roku,1
2025-09-08,SO Roku,0
2025-09-09,SO Roku,17
2025-09-10,SO Roku,8
2025-09-11,SO Roku,4
2025-09-12,SO Roku,6
2025-09-13,SO Roku,3
2025-09-14,SO Roku,4
2025-09-15,SO Roku,3
2025-09-16,SO Roku,11
2025-09-17,SO Roku,0
2025-09-18,SO Roku,1
2025-09-19,SO Roku,0
2025-09-20,SO Roku,3
2025-09-21,SO Roku,9
2025-09-22,SO Roku,3
2025-09-23,SO Roku,0
2025-09-24,SO Roku,2
2025-09-25,SO Roku,5
2025-09-26,SO Roku,3
2025-09-27,SO Roku,0
2025-09-28,SO Roku,4
2025-09-29,SO Roku,5
2025-09-30,SO Roku,1
2025-10-01,SO Roku,8
2025-10-02,SO Roku,10
2025-10-03,SO Roku,2
2025-10-04,SO Roku,0
2025-10-05,SO Roku,6
2025-10-06,SO Roku,10
2025-10-07,SO Roku,9
2025-10-08,SO Roku,4
2025-10-09,SO Roku,13
2025-10-10,SO Roku,3
2025-10-11,SO Roku,3
2025-10-12,SO Roku,3
2025-10-13,SO Roku,0
2025-10-14,SO Roku,10
2025-10-15,SO Roku,1
2025-10-16,SO Roku,2
2025-10-17,SO Roku,5
2025-10-18,SO Roku,3
2025-10-19,SO Roku,1
2025-10-20,SO Roku,2
2025-10-21,SO Roku,12
2025-10-22,SO Roku,3
2025-10-23,SO Roku,3
2025-10-24,SO Roku,6
2025-10-25,SO Roku,6
2025-10-26,SO Roku,0
2025-10-27,SO Roku,2
2025-10-28,SO Roku,3
2025-10-29,SO Roku,13
2025-10-30,SO Roku,14
2025-10-31,SO Roku,6
2025-11-01,SO Roku,3
2025-11-02,SO Roku,2
2025-11-03,SO Roku,0
2025-11-04,SO Roku,7
2025-11-05,SO Roku,11
2025-11-06,SO Roku,7
2025-11-07,SO Roku,6
2025-11-08,SO Roku,0
2025-11-09,SO Roku,2
2025-11-10,SO Roku,1
2025-11-11,SO Roku,8
2025-11-12,SO Roku,4
2025-11-13,SO Roku,2
2025-11-14,SO Roku,7
2025-11-15,SO Roku,9
2025-11-16,SO Roku,5
2025-11-17,SO Roku,0
2025-11-18,SO Roku,11
2025-11-19,SO Roku,3
2025-11-20,SO Roku,6
2025-11-21,SO Roku,2
2025-11-22,SO Roku,0
2025-11-23,SO Roku,0
2025-11-24,SO Roku,1
2025-11-25,SO Roku,12
2025-11-26,SO Roku,6
2025-11-27,SO Roku,4
2025-11-28,SO Roku,0
2025-11-29,SO Roku,2
2025-11-30,SO Roku,2
2025-12-01,SO Roku,3
2025-12-02,SO Roku,9
2025-12-03,SO Roku,8
2025-12-04,SO Roku,0
2025-12-05,SO Roku,3
2025-12-06,SO Roku,2
2025-12-07,SO Roku,5
2025-12-08,SO Roku,1
2025-12-09,SO Roku,14
2025-12-10,SO Roku,15
2025-12-11,SO Roku,15
2025-12-12,SO Roku,11
2025-12-13,SO Roku,7
2025-12-14,SO Roku,2
2025-12-15,SO Roku,12
2025-12-16,SO Roku,26
2025-12-17,SO Roku,10
2025-12-18,SO Roku,4
2025-12-19,SO Roku,31
2025-12-20,SO Roku,18
2025-12-21,SO Roku,6
2025-12-22,SO Roku,6
2025-12-23,SO Roku,6
2025-12-24,SO Roku,13
2025-12-25,SO Roku,3
2025-12-26,SO Roku,16
2025-12-27,SO Roku,15
2025-12-28,SO Roku,27
2025-12-29,SO Roku,4
2025-12-30,SO Roku,5
2025-12-31,SO Roku,7
2026-01-01,SO Roku,5
2026-01-02,SO Roku,2
2026-01-03,SO Roku,13
2026-01-04,SO Roku,7
2026-01-05,SO Roku,14
2026-01-06,SO Roku,34
2026-01-07,SO Roku,19
2026-01-08,SO Roku,22
2026-01-09,SO Roku,12
2026-01-10,SO Roku,5
2026-01-11,SO Roku,4
2026-01-12,SO Roku,19
2026-01-13,SO Roku,8
2026-01-14,SO Roku,10
2026-01-15,SO Roku,21
2026-01-16,SO Roku,11
2026-01-17,SO Roku,30
2026-01-18,SO Roku,14
2026-01-19,SO Roku,0
2026-01-20,SO Roku,10
2026-01-21,SO Roku,9
2026-01-22,SO Roku,2
2026-01-23,SO Roku,11
2026-01-24,SO Roku,6
2026-01-25,SO Roku,0
2026-01-26,SO Roku,7
2026-01-27,SO Roku,6
2026-01-28,SO Roku,2
2026-01-29,SO Roku,0
2026-01-30,SO Roku,13
2026-01-31,SO Roku,20
2026-02-01,SO Roku,12
2026-02-02,SO Roku,17
2026-02-03,SO Roku,9
2026-02-04,SO Roku,3
2026-02-05,SO Roku,10
2026-02-06,SO Roku,13
2026-02-07,SO Roku,8
2026-02-08,SO Roku,4
2026-02-09,SO Roku,4
2026-02-10,SO Roku,10
2026-02-11,SO Roku,4
2026-02-12,SO Roku,4
2026-02-13,SO Roku,3
2026-02-14,SO Roku,3
2026-02-15,SO Roku,7
2026-02-16,SO Roku,4
2026-02-17,SO Roku,17
2026-02-18,SO Roku,62
2026-02-19,SO Roku,20
2026-02-20,SO Roku,45
2026-02-21,SO Roku,4880
2026-02-22,SO Roku,3305
2026-02-23,SO Roku,3870
2026-02-24,SO Roku,1923
2026-02-25,SO Roku,1900
2026-02-26,SO Roku,1065
2026-02-27,SO Roku,578
2026-02-28,SO Roku,448
2026-03-01,SO Roku,247
2026-03-02,SO Roku,99
2026-03-03,SO Roku,84
2026-03-04,SO Roku,63
2026-03-05,SO Roku,71
2026-03-06,SO Roku,18
2026-03-07,SO Roku,50
2026-03-08,SO Roku,88
2026-03-09,SO Roku,62
2026-03-10,SO Roku,18
2026-03-11,SO Roku,400
2026-03-12,SO Roku,673
2026-03-13,SO Roku,428
2026-03-14,SO Roku,1172
2026-03-15,SO Roku,1774
2026-03-16,SO Roku,1637
2026-03-17,SO Roku,522
2026-03-18,SO Roku,270
2026-03-19,SO Roku,77
2026-03-20,SO Roku,89
2026-03-21,SO Roku,303
2026-03-22,SO Roku,62
2026-03-23,SO Roku,99
2026-03-24,SO Roku,181
2026-03-25,SO Roku,250
2026-03-26,SO Roku,631
2026-03-27,SO Roku,413
2026-03-28,SO Roku,598
2026-03-29,SO Roku,536
2026-03-30,SO Roku,740
2026-03-31,SO Roku,1236
2026-04-01,SO Roku,1377
2026-04-02,SO Roku,1115
2026-04-03,SO Roku,402
2026-04-04,SO Roku,377
2026-04-05,SO Roku,511
2026-04-06,SO Roku,246
2026-04-07,SO Roku,274
2026-04-08,SO Roku,142
2026-04-09,SO Roku,136
2026-04-10,SO Roku,171
2026-04-11,SO Roku,173
2026-04-12,SO Roku,87
2025-04-13,Nintendo Switch,4
2025-04-14,Nintendo Switch,0
2025-04-15,Nintendo Switch,1
2025-04-16,Nintendo Switch,11
2025-04-17,Nintendo Switch,0
2025-04-18,Nintendo Switch,0
2025-04-19,Nintendo Switch,1
2025-04-20,Nintendo Switch,1
2025-04-21,Nintendo Switch,0
2025-04-22,Nintendo Switch,0
2025-04-23,Nintendo Switch,1
2025-04-24,Nintendo Switch,3
2025-04-25,Nintendo Switch,6
2025-04-26,Nintendo Switch,2
2025-04-27,Nintendo Switch,1
2025-04-28,Nintendo Switch,0
2025-04-29,Nintendo Switch,0
2025-04-30,Nintendo Switch,2
2025-05-01,Nintendo Switch,3
2025-05-02,Nintendo Switch,0
2025-05-03,Nintendo Switch,0
2025-05-04,Nintendo Switch,1
2025-05-05,Nintendo Switch,1
2025-05-06,Nintendo Switch,1
2025-05-07,Nintendo Switch,0
2025-05-08,Nintendo Switch,1
2025-05-09,Nintendo Switch,0
2025-05-10,Nintendo Switch,0
2025-05-11,Nintendo Switch,0
2025-05-12,Nintendo Switch,0
2025-05-13,Nintendo Switch,0
2025-05-14,Nintendo Switch,1
2025-05-15,Nintendo Switch,1
2025-05-16,Nintendo Switch,4
2025-05-17,Nintendo Switch,0
2025-05-18,Nintendo Switch,0
2025-05-19,Nintendo Switch,0
2025-05-20,Nintendo Switch,2
2025-05-21,Nintendo Switch,0
2025-05-22,Nintendo Switch,1
2025-05-23,Nintendo Switch,0
2025-05-24,Nintendo Switch,1
2025-05-25,Nintendo Switch,2
2025-05-26,Nintendo Switch,0
2025-05-27,Nintendo Switch,1
2025-05-28,Nintendo Switch,0
2025-05-29,Nintendo Switch,0
2025-05-30,Nintendo Switch,1
2025-05-31,Nintendo Switch,0
2025-06-01,Nintendo Switch,0
2025-06-02,Nintendo Switch,0
2025-06-03,Nintendo Switch,4
2025-06-04,Nintendo Switch,4
2025-06-05,Nintendo Switch,1
2025-06-06,Nintendo Switch,1
2025-06-07,Nintendo Switch,3
2025-06-08,Nintendo Switch,2
2025-06-09,Nintendo Switch,4
2025-06-10,Nintendo Switch,116
2025-06-11,Nintendo Switch,25
2025-06-12,Nintendo Switch,1
2025-06-13,Nintendo Switch,4
2025-06-14,Nintendo Switch,0
2025-06-15,Nintendo Switch,3
2025-06-16,Nintendo Switch,3
2025-06-17,Nintendo Switch,3
2025-06-18,Nintendo Switch,0
2025-06-19,Nintendo Switch,2
2025-06-20,Nintendo Switch,3
2025-06-21,Nintendo Switch,0
2025-06-22,Nintendo Switch,0
2025-06-23,Nintendo Switch,0
2025-06-24,Nintendo Switch,6
2025-06-25,Nintendo Switch,2
2025-06-26,Nintendo Switch,0
2025-06-27,Nintendo Switch,10
2025-06-28,Nintendo Switch,5
2025-06-29,Nintendo Switch,0
2025-06-30,Nintendo Switch,0
2025-07-01,Nintendo Switch,4
2025-07-02,Nintendo Switch,0
2025-07-03,Nintendo Switch,0
2025-07-04,Nintendo Switch,0
2025-07-05,Nintendo Switch,2
2025-07-06,Nintendo Switch,1
2025-07-07,Nintendo Switch,0
2025-07-08,Nintendo Switch,0
2025-07-09,Nintendo Switch,0
2025-07-10,Nintendo Switch,0
2025-07-11,Nintendo Switch,0
2025-07-12,Nintendo Switch,0
2025-07-13,Nintendo Switch,2
2025-07-14,Nintendo Switch,3
2025-07-15,Nintendo Switch,4
2025-07-16,Nintendo Switch,1
2025-07-17,Nintendo Switch,11
2025-07-18,Nintendo Switch,0
2025-07-19,Nintendo Switch,1
2025-07-20,Nintendo Switch,0
2025-07-21,Nintendo Switch,0
2025-07-22,Nintendo Switch,0
2025-07-23,Nintendo Switch,0
2025-07-24,Nintendo Switch,3
2025-07-25,Nintendo Switch,2
2025-07-26,Nintendo Switch,0
2025-07-27,Nintendo Switch,1
2025-07-28,Nintendo Switch,1
2025-07-29,Nintendo Switch,1
2025-07-30,Nintendo Switch,4
2025-07-31,Nintendo Switch,2
2025-08-01,Nintendo Switch,2
2025-08-02,Nintendo Switch,3
2025-08-03,Nintendo Switch,0
2025-08-04,Nintendo Switch,1
2025-08-05,Nintendo Switch,0
2025-08-06,Nintendo Switch,0
2025-08-07,Nintendo Switch,0
2025-08-08,Nintendo Switch,6
2025-08-09,Nintendo Switch,0
2025-08-10,Nintendo Switch,0
2025-08-11,Nintendo Switch,0
2025-08-12,Nintendo Switch,0
2025-08-13,Nintendo Switch,3
2025-08-14,Nintendo Switch,0
2025-08-15,Nintendo Switch,0
2025-08-16,Nintendo Switch,1
2025-08-17,Nintendo Switch,0
2025-08-18,Nintendo Switch,0
2025-08-19,Nintendo Switch,0
2025-08-20,Nintendo Switch,0
2025-08-21,Nintendo Switch,0
2025-08-22,Nintendo Switch,2
2025-08-23,Nintendo Switch,1
2025-08-24,Nintendo Switch,1
2025-08-25,Nintendo Switch,0
2025-08-26,Nintendo Switch,31
2025-08-27,Nintendo Switch,5
2025-08-28,Nintendo Switch,1
2025-08-29,Nintendo Switch,0
2025-08-30,Nintendo Switch,0
2025-08-31,Nintendo Switch,2
2025-09-01,Nintendo Switch,5
2025-09-02,Nintendo Switch,1
2025-09-03,Nintendo Switch,2
2025-09-04,Nintendo Switch,7
2025-09-05,Nintendo Switch,6
2025-09-06,Nintendo Switch,2
2025-09-07,Nintendo Switch,5
2025-09-08,Nintendo Switch,2
2025-09-09,Nintendo Switch,2
2025-09-10,Nintendo Switch,4
2025-09-11,Nintendo Switch,1
2025-09-12,Nintendo Switch,1
2025-09-13,Nintendo Switch,0
2025-09-14,Nintendo Switch,0
2025-09-15,Nintendo Switch,0
2025-09-16,Nintendo Switch,1
2025-09-17,Nintendo Switch,0
2025-09-18,Nintendo Switch,0
2025-09-19,Nintendo Switch,0
2025-09-20,Nintendo Switch,0
2025-09-21,Nintendo Switch,6
2025-09-22,Nintendo Switch,0
2025-09-23,Nintendo Switch,0
2025-09-24,Nintendo Switch,0
2025-09-25,Nintendo Switch,2
2025-09-26,Nintendo Switch,0
2025-09-27,Nintendo Switch,0
2025-09-28,Nintendo Switch,0
2025-09-29,Nintendo Switch,0
2025-09-30,Nintendo Switch,0
2025-10-01,Nintendo Switch,0
2025-10-02,Nintendo Switch,1
2025-10-03,Nintendo Switch,0
2025-10-04,Nintendo Switch,1
2025-10-05,Nintendo Switch,0
2025-10-06,Nintendo Switch,1
2025-10-07,Nintendo Switch,0
2025-10-08,Nintendo Switch,1
2025-10-09,Nintendo Switch,1
2025-10-10,Nintendo Switch,2
2025-10-11,Nintendo Switch,0
2025-10-12,Nintendo Switch,0
2025-10-13,Nintendo Switch,0
2025-10-14,Nintendo Switch,6
2025-10-15,Nintendo Switch,1
2025-10-16,Nintendo Switch,0
2025-10-17,Nintendo Switch,0
2025-10-18,Nintendo Switch,0
2025-10-19,Nintendo Switch,0
2025-10-20,Nintendo Switch,0
2025-10-21,Nintendo Switch,0
2025-10-22,Nintendo Switch,0
2025-10-23,Nintendo Switch,0
2025-10-24,Nintendo Switch,0
2025-10-25,Nintendo Switch,1
2025-10-26,Nintendo Switch,0
2025-10-27,Nintendo Switch,0
2025-10-28,Nintendo Switch,0
2025-10-29,Nintendo Switch,6
2025-10-30,Nintendo Switch,2
2025-10-31,Nintendo Switch,8
2025-11-01,Nintendo Switch,1
2025-11-02,Nintendo Switch,0
2025-11-03,Nintendo Switch,0
2025-11-04,Nintendo Switch,0
2025-11-05,Nintendo Switch,6
2025-11-06,Nintendo Switch,1
2025-11-07,Nintendo Switch,0
2025-11-08,Nintendo Switch,1
2025-11-09,Nintendo Switch,0
2025-11-10,Nintendo Switch,0
2025-11-11,Nintendo Switch,1
2025-11-12,Nintendo Switch,2
2025-11-13,Nintendo Switch,0
2025-11-14,Nintendo Switch,1
2025-11-15,Nintendo Switch,0
2025-11-16,Nintendo Switch,0
2025-11-17,Nintendo Switch,0
2025-11-18,Nintendo Switch,3
2025-11-19,Nintendo Switch,0
2025-11-20,Nintendo Switch,3
2025-11-21,Nintendo Switch,0
2025-11-22,Nintendo Switch,1
2025-11-23,Nintendo Switch,0
2025-11-24,Nintendo Switch,1
2025-11-25,Nintendo Switch,1
2025-11-26,Nintendo Switch,0
2025-11-27,Nintendo Switch,0
2025-11-28,Nintendo Switch,0
2025-11-29,Nintendo Switch,3
2025-11-30,Nintendo Switch,3
2025-12-01,Nintendo Switch,0
2025-12-02,Nintendo Switch,0
2025-12-03,Nintendo Switch,0
2025-12-04,Nintendo Switch,0
2025-12-05,Nintendo Switch,3
2025-12-06,Nintendo Switch,0
2025-12-07,Nintendo Switch,0
2025-12-08,Nintendo Switch,0
2025-12-09,Nintendo Switch,8
2025-12-10,Nintendo Switch,2
2025-12-11,Nintendo Switch,1
2025-12-12,Nintendo Switch,3
2025-12-13,Nintendo Switch,0
2025-12-14,Nintendo Switch,3
2025-12-15,Nintendo Switch,7
2025-12-16,Nintendo Switch,8
2025-12-17,Nintendo Switch,1
2025-12-18,Nintendo Switch,0
2025-12-19,Nintendo Switch,7
2025-12-20,Nintendo Switch,8
2025-12-21,Nintendo Switch,1
2025-12-22,Nintendo Switch,0
2025-12-23,Nintendo Switch,6
2025-12-24,Nintendo Switch,3
2025-12-25,Nintendo Switch,1
2025-12-26,Nintendo Switch,3
2025-12-27,Nintendo Switch,6
2025-12-28,Nintendo Switch,6
2025-12-29,Nintendo Switch,3
2025-12-30,Nintendo Switch,4
2025-12-31,Nintendo Switch,5
2026-01-01,Nintendo Switch,0
2026-01-02,Nintendo Switch,0
2026-01-03,Nintendo Switch,1
2026-01-04,Nintendo Switch,9
2026-01-05,Nintendo Switch,19
2026-01-06,Nintendo Switch,18
2026-01-07,Nintendo Switch,4
2026-01-08,Nintendo Switch,5
2026-01-09,Nintendo Switch,0
2026-01-10,Nintendo Switch,0
2026-01-11,Nintendo Switch,1
2026-01-12,Nintendo Switch,11
2026-01-13,Nintendo Switch,1
2026-01-14,Nintendo Switch,3
2026-01-15,Nintendo Switch,3
2026-01-16,Nintendo Switch,0
2026-01-17,Nintendo Switch,4
2026-01-18,Nintendo Switch,1
